submission_id,RT,age,binaryChoice,comments,education,endTime,experiment_id,focalColor,gender,languages,native_language,nrFocal,nrTotal,response1,response2,response3,sentence_shown,startDate,startTime,timeSpent,translation,trial_number,trial_type
218,1151,20,false,,graduated_high_school,1542399867987,16,black,male,Mandarin Chinese,NA,0,10,NA,NA,NA,@九个@,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,NA,170,truthValueJudgement
218,1821,20,false,,graduated_high_school,1542399867987,16,black,male,Mandarin Chinese,NA,0,10,NA,NA,NA,@很多@,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,NA,171,truthValueJudgement
218,893,20,false,,graduated_high_school,1542399867987,16,black,male,Mandarin Chinese,NA,4,10,NA,NA,NA,@很多@,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,NA,172,truthValueJudgement
218,670,20,false,,graduated_high_school,1542399867987,16,black,male,Mandarin Chinese,NA,0,10,NA,NA,NA,@很多@,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,NA,173,truthValueJudgement
218,670,20,false,,graduated_high_school,1542399867987,16,black,male,Mandarin Chinese,NA,0,10,NA,NA,NA,@很多@,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,NA,174,truthValueJudgement
218,735,20,false,,graduated_high_school,1542399867987,16,black,male,Mandarin Chinese,NA,3,10,NA,NA,NA,@很多@,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,NA,175,truthValueJudgement
218,1692,20,true,,graduated_high_school,1542399867987,16,black,male,Mandarin Chinese,NA,26,49,NA,NA,NA,@半对半@,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,NA,176,truthValueJudgement
218,844,20,false,,graduated_high_school,1542399867987,16,black,male,Mandarin Chinese,NA,4,49,NA,NA,NA,@半对半@,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,NA,177,truthValueJudgement
218,832,20,true,,graduated_high_school,1542399867987,16,black,male,Mandarin Chinese,NA,27,49,NA,NA,NA,@半对半@,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,NA,178,truthValueJudgement
218,788,20,false,,graduated_high_school,1542399867987,16,black,male,Mandarin Chinese,NA,46,49,NA,NA,NA,@半对半@,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,NA,179,truthValueJudgement
218,792,20,true,,graduated_high_school,1542399867987,16,black,male,Mandarin Chinese,NA,23,49,NA,NA,NA,@半对半@,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,NA,180,truthValueJudgement
218,9884,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,one of,1,translateInput
218,4214,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,only one of,2,translateInput
218,2064,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,one,3,translateInput
218,2263,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,many,4,translateInput
218,4684,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,all,5,translateInput
218,3420,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,2 blacks,6,translateInput
218,6328,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,fifty percent,7,translateInput
218,2216,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,half,8,translateInput
218,3793,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,majority black,9,translateInput
218,3433,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,eight blacks,10,translateInput
218,2677,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,three whites,11,translateInput
218,2723,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,no whites,12,translateInput
218,2145,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,zero,13,translateInput
218,5338,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,majority,14,translateInput
218,3118,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,many blacks,15,translateInput
218,2583,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,six whites,16,translateInput
218,3201,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,four blacks,17,translateInput
218,3067,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,some blacks,18,translateInput
218,2462,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,majority,19,translateInput
218,3405,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,half and half,20,translateInput
218,2735,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,a lot,21,translateInput
218,3546,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,all black,22,translateInput
218,4085,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,ten blacks,23,translateInput
218,2713,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,many blacks,24,translateInput
218,2424,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,five,25,translateInput
218,2645,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,half and half,26,translateInput
218,2723,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,majority,27,translateInput
218,2016,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,seven,28,translateInput
218,14149,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,all except one,29,translateInput
218,7778,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,small amount,30,translateInput
218,3078,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,several,31,translateInput
218,2574,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,none,32,translateInput
218,1762,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,two,33,translateInput
218,1929,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,nine,34,translateInput
218,2554,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,many,35,translateInput
218,2543,20,NA,,graduated_high_school,1542399867987,16,NA,male,Mandarin Chinese,NA,NA,NA,NA,NA,NA,NA,Fri Nov 16 2018 10:25:45 GMT-0800 (Pacific Standard Time),1542392745580,118.70678333333333,half and half,36,translateInput
217,NA,,NA,This was a test run by MF.,,1542291605135,16,NA,,,German,NA,NA,NA,NA,NA,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,1,nativeLang
217,9541,,NA,This was a test run by MF.,,1542291605135,16,white,,,NA,4,49,@test@,,,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,1,describePicture
217,2819,,NA,This was a test run by MF.,,1542291605135,16,white,,,NA,0,10,@test@,,,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,2,describePicture
217,2217,,NA,This was a test run by MF.,,1542291605135,16,white,,,NA,8,10,@test@,,,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,3,describePicture
217,3592,,NA,This was a test run by MF.,,1542291605135,16,black,,,NA,6,10,@test@,,,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,4,describePicture
217,1193,,NA,This was a test run by MF.,,1542291605135,16,black,,,NA,46,49,@test@,,,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,5,describePicture
217,1530,,NA,This was a test run by MF.,,1542291605135,16,black,,,NA,36,49,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,6,describePicture
217,957,,NA,This was a test run by MF.,,1542291605135,16,white,,,NA,0,49,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,7,describePicture
217,978,,NA,This was a test run by MF.,,1542291605135,16,black,,,NA,4,10,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,8,describePicture
217,1045,,NA,This was a test run by MF.,,1542291605135,16,black,,,NA,12,49,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,9,describePicture
217,1013,,NA,This was a test run by MF.,,1542291605135,16,white,,,NA,25,49,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,10,describePicture
217,1024,,NA,This was a test run by MF.,,1542291605135,16,black,,,NA,21,49,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,11,describePicture
217,1035,,NA,This was a test run by MF.,,1542291605135,16,black,,,NA,31,49,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,12,describePicture
217,945,,NA,This was a test run by MF.,,1542291605135,16,white,,,NA,5,10,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,13,describePicture
217,1598,,NA,This was a test run by MF.,,1542291605135,16,black,,,NA,41,49,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,14,describePicture
217,1271,,NA,This was a test run by MF.,,1542291605135,16,white,,,NA,9,10,,@test@,,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,15,describePicture
217,1024,,NA,This was a test run by MF.,,1542291605135,16,white,,,NA,7,10,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,16,describePicture
217,1226,,NA,This was a test run by MF.,,1542291605135,16,black,,,NA,2,10,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,17,describePicture
217,1923,,NA,This was a test run by MF.,,1542291605135,16,black,,,NA,16,49,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,18,describePicture
217,1024,,NA,This was a test run by MF.,,1542291605135,16,black,,,NA,19,49,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,19,describePicture
217,1317,,NA,This was a test run by MF.,,1542291605135,16,black,,,NA,37,49,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,20,describePicture
217,1440,,NA,This was a test run by MF.,,1542291605135,16,white,,,NA,6,49,,@test@,,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,21,describePicture
217,1732,,NA,This was a test run by MF.,,1542291605135,16,black,,,NA,49,49,@test@,,,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,22,describePicture
217,1283,,NA,This was a test run by MF.,,1542291605135,16,white,,,NA,3,10,,@test@,,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,23,describePicture
217,1080,,NA,This was a test run by MF.,,1542291605135,16,white,,,NA,1,10,,,@test@,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,24,describePicture
217,1057,,NA,This was a test run by MF.,,1542291605135,16,white,,,NA,10,10,,@test@,,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,25,describePicture
217,6283,,true,This was a test run by MF.,,1542291605135,16,white,,,NA,4,49,NA,NA,NA,@test@,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,1,truthValueJudgement
217,4972,,false,This was a test run by MF.,,1542291605135,16,white,,,NA,19,49,NA,NA,NA,@test@,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,2,truthValueJudgement
217,873,,true,This was a test run by MF.,,1542291605135,16,white,,,NA,40,49,NA,NA,NA,@test@,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,3,truthValueJudgement
217,754,,false,This was a test run by MF.,,1542291605135,16,white,,,NA,11,49,NA,NA,NA,@test@,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,4,truthValueJudgement
217,717,,true,This was a test run by MF.,,1542291605135,16,white,,,NA,49,49,NA,NA,NA,@test@,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,5,truthValueJudgement
217,807,,false,This was a test run by MF.,,1542291605135,16,white,,,NA,7,10,NA,NA,NA,@test@,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,6,truthValueJudgement
217,766,,true,This was a test run by MF.,,1542291605135,16,white,,,NA,7,10,NA,NA,NA,@test@,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,7,truthValueJudgement
217,765,,false,This was a test run by MF.,,1542291605135,16,white,,,NA,0,10,NA,NA,NA,@test@,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,8,truthValueJudgement
217,760,,true,This was a test run by MF.,,1542291605135,16,white,,,NA,5,10,NA,NA,NA,@test@,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,9,truthValueJudgement
217,710,,false,This was a test run by MF.,,1542291605135,16,white,,,NA,9,10,NA,NA,NA,@test@,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,NA,10,truthValueJudgement
217,8955,,NA,This was a test run by MF.,,1542291605135,16,NA,,,NA,NA,NA,NA,NA,NA,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,This would be: TEST,1,translateInput
217,8403,,NA,This was a test run by MF.,,1542291605135,16,NA,,,NA,NA,NA,NA,NA,NA,NA,Thu Nov 15 2018 15:17:00 GMT+0100 (Central European Standard Time),1542291420768,3.072783333333333,This would be a TEST,2,translateInput
